timestamp,xtime,event
15950439,158,80
15952439,48,81
15952488,28,83
15953472,130,80
15953603,452,82
15954056,153,86
15954210,19,85
15954440,72,84
15956458,177,80
15956636,41,81
15957439,105,82
15957545,31,83
15959465,163,80
15959629,14,84
15959644,13,86
15960458,42,81
15960501,10,85
15961439,90,82
15962439,165,80
15962605,30,83
15964438,49,81
15964488,14,84
15965465,129,80
15965595,588,82
15966184,153,86
15967439,13,37
15967453,30,83
15967484,18,85
15968458,183,80
15968643,41,81
15969452,110,82
15969563,71,84
15971453,158,80
15971612,13,86
15972439,47,81
15972487,31,83
15973439,58,82
15974466,158,80
15974625,14,84
15974640,10,85
15976439,42,81
15977503,112,80
15977617,644,82
15978262,29,83
15978292,171,86
15979439,72,84
15980450,182,80
15980633,41,81
15981459,65,82
15981525,19,85
15982444,30,83
15983458,164,80
15983623,13,86
15984439,48,81
15984488,14,84
15985439,58,82
15986439,159,80
15987442,30,83
15988439,49,81
15988489,10,85
15989442,118,80
15989561,484,82
15990046,69,84
15990116,154,86
15991254,89,88
15992446,206,80
15992653,40,81
15992694,31,83
15993450,68,82
15994439,15,84
15995442,183,80
15995626,13,86
15995640,23,85
15995664,93,87
15996442,42,81
15997448,64,82
15997513,30,83
15998406,173,80
15999442,15,84
16000442,42,81
16001440,110,80
16001551,690,82
16002242,169,86
16002433,13,37
16002447,28,83
16002476,19,85
16004442,199,80
16004642,42,81
16004685,74,84
16005448,67,82
16007442,175,80
16007618,36,83
16007655,13,86
16008445,43,81
16009443,71,82
16009515,14,84
16009530,10,85
16010442,173,80
16012439,48,81
16012488,29,83
16013456,97,80
16013554,490,82
16014045,154,86
16014440,76,84
16016465,179,80
16016646,41,81
16016688,19,85
16017437,64,82
16017502,39,83
16019465,159,80
16019625,14,84
16019640,13,86
16020439,42,81
16021442,57,82
16022439,165,80
16022605,30,83
16023452,10,85
16024441,49,81
16024491,14,84
16025464,97,80
16025562,690,82
16026253,165,86
16027439,30,83
16028458,182,80
16028641,41,81
16029458,66,82
16029525,71,84
16030439,20,85
16031449,158,80
16031608,14,86
16032439,47,81
16032487,31,83
16033439,58,82
16034461,169,80
16034631,14,84
16036438,46,81
16037478,101,80
16037580,620,82
16038201,30,83
16038232,182,86
16038415,25,85
16039446,71,84
16040461,184,80
16040646,41,81
16041254,100,88
16041436,62,82
16042444,31,83
16043451,162,80
16043614,14,86
16044439,59,81
16044499,13,84
16044513,11,85
16045442,61,82
16046444,101,80
16047443,29,83
16048442,14,81
16049463,163,80
16049627,438,82
16050066,69,84
16050136,200,86
16051442,19,85
16052440,191,80
16052632,41,81
16052674,31,83
16053439,66,82
16054440,15,84
16055439,165,80
16055605,14,86
16056451,42,81
16057441,651,82
16058093,30,83
16058440,103,80
16058545,19,85
16059445,76,84
16060451,13,81
16061465,158,80
16061624,57,82
16061682,154,86
16062443,31,83
16064465,200,80
16064666,41,81
16064708,14,84
16065445,471,82
16065917,19,85
16067445,176,80
16067622,30,83
16067653,157,86
16068446,46,81
16069445,65,82
16069511,71,84
16070440,97,80
16072440,26,81
16072468,31,83
16072500,10,85
16073465,158,80
16073624,439,82
16074064,185,86
16074446,72,84
16076439,184,80
16076624,41,81
16077439,73,82
16077513,30,83
16079439,179,80
16079619,14,84
16079634,13,86
16079648,19,85
16080443,42,81
16081446,658,82
16082443,136,80
16082580,30,83
16084446,20,81
16084467,69,84
16085423,163,80
16085587,58,82
16085646,153,86
16086440,20,85
16087446,31,83
16088443,186,80
16088630,42,81
16089443,601,82
16090045,72,84
16091254,178,40
16091435,166,80
16091602,154,86
16091757,65,72
16091936,79,88
16092448,40,81
16092489,31,83
16093445,65,82
16093511,19,85
16094442,151,80
16094594,14,84
16095442,94,87
16096447,14,81
16097472,158,80
16097631,655,82
16098287,29,83
16098318,216,86
16099439,72,84
16100465,182,80
16100648,41,81
16100690,19,85
16101442,66,82
16102443,31,83
16103458,159,80
16103618,13,86
16104458,42,81
16104501,14,84
16105439,427,82
16106484,111,80
16107449,30,83
16107480,19,85
16108439,13,81
16109440,177,80
16109618,58,82
16109677,69,84
16109747,165,86
16112441,193,80
16112635,41,81
16112677,32,83
16113436,649,82
16114439,13,37
16114453,117,84
16114571,19,85
16115439,165,80
16115605,154,86
16116451,42,81
16117449,57,82
16117507,31,83
16118451,144,80
16119439,15,84
16120438,14,81
16121463,163,80
16121627,57,82
16121685,13,86
16121699,11,85
16122439,62,83
16124440,205,80
16124646,42,81
16124689,17,84
16125452,1269,82
16127463,165,80
16127629,30,83
16127660,153,86
16128458,42,81
16128501,19,85
16129439,64,82
16129504,71,84
16130452,96,80
16132440,20,81
16132461,31,83
16133465,158,80
16133624,905,82
16134530,101,84
16134632,169,86
16135439,20,85
16136458,193,80
16136652,41,81
16137449,82,82
16137532,31,83
16139465,159,80
16139625,14,84
16139640,13,86
16140451,42,81
16141254,90,88
16141439,613,82
16142439,111,80
16142551,61,83
16142613,19,85
16144458,13,81
16144472,71,84
16145458,158,80
16145617,58,82
16145676,153,86
16147439,31,83
16148439,185,80
16148625,41,81
16149466,695,82
16150162,71,84
16150234,19,85
16151449,158,80
16151608,154,86
16152449,40,81
16152490,31,83
16153439,58,82
16154449,97,80
16154547,14,84
16156439,20,81
16156460,10,85
16157446,178,80
16157625,57,82
16157683,30,83
16157714,13,86
16159452,14,84
16160458,179,80
16160638,41,81
16161443,484,82
16162464,52,83
16163442,176,80
16163619,154,86
16163774,19,85
16164439,48,81
16164488,71,84
16165442,58,82
16166421,113,80
16167440,32,83
16168438,14,81
16169439,178,80
16169618,494,82
16170113,69,84
16170183,154,86
16170441,34,85
16172445,191,80
16172637,41,81
16172679,32,83
16173445,66,82
16174457,15,84
16175442,165,80
16175608,14,86
16176439,42,81
16177465,687,82
16178153,29,83
16178183,19,85
16178439,112,80
16179442,72,84
16180439,13,81
16181456,159,80
16181616,57,82
16181674,154,86
16182444,31,83
16184463,184,80
16184648,41,81
16184690,14,84
16184705,10,85
16185437,58,82
16187456,159,80
16187616,29,83
16187646,13,86
16188442,41,81
16189450,477,82
16189928,72,84
16190439,144,80
16191254,88,88
16191442,19,85
16192449,12,81
16192462,32,83
16193465,158,80
16193624,58,82
16193683,153,86
16194439,15,84
16195452,89,87
16196452,178,80
16196631,41,81
16197439,72,82
16197512,30,83
16198428,11,85
16199465,158,80
16199624,14,84
16199639,13,86
16200443,42,81
16201451,481,82
16202480,112,80
16202593,29,83
16204449,12,81
16204462,72,84
16205471,158,80
16205631,57,82
16205689,154,86
16205844,19,85
16207452,31,83
16208458,188,80
16208647,41,81
16209455,75,82
16209531,14,84
16211440,170,80
16211611,13,86
16212456,40,81
16212497,30,83
16212528,10,85
16213439,684,82
16214440,103,80
16214544,72,84
16216443,13,81
16217463,158,80
16217622,57,82
16217680,32,83
16217713,153,86
16219439,13,37
16219453,14,84
16219468,18,85
16220439,184,80
16220624,41,81
16221442,66,82
16222448,31,83
16223440,170,80
16223611,13,86
16224439,48,81
16224488,14,84
16225443,503,82
16226455,108,80
16226564,19,85
16227445,30,83
16228444,12,81
16229440,177,80
16229619,57,82
16229677,71,84
16229749,166,86
16232440,197,80
16232638,41,81
16232680,32,83
16233438,65,82
16233504,10,85
16234440,15,84
16235458,159,80
16235618,14,86
16236439,42,81
16237458,823,82
16238282,29,83
16238432,98,80
16239439,72,84
16240459,12,81
16240472,19,85
16241254,88,88
16241465,158,80
16241624,58,82
16241683,153,86
16242443,30,83
16244440,190,80
16244631,42,81
16244674,14,84
16245445,66,82
16247444,178,80
16247623,30,83
16247654,13,86
16247668,10,85
16248446,42,81
16249442,500,82
16249944,71,84
16250440,97,80
16252439,33,81
16252473,32,83
16253442,172,80
16253615,58,82
16253674,153,86
16254446,13,37
16254460,14,84
16254475,19,85
16256438,191,80
16256630,41,81
16257445,509,82
16257955,29,83
16259441,172,80
16259614,71,84
16259686,154,86
16260439,42,81
16261458,58,82
16261517,19,85
16262450,158,80
16262609,31,83
16264458,42,81
16264501,13,84
16265440,110,80
16265551,716,82
16266268,188,86
16267452,29,83
16268465,177,80
16268643,41,81
16268685,19,85
16269439,73,82
16269513,71,84
16271458,158,80
16271617,14,86
16272449,40,81
16272490,30,83
16273451,58,82
16274449,165,80
16274615,14,84
16275439,11,85
16276451,42,81
16277440,116,80
16277557,481,82
16278039,29,83
16278069,154,86
16279452,71,84
16280458,188,80
16280647,41,81
16281448,75,82
16282470,32,83
16282503,19,85
16283439,170,80
16283610,14,86
16284449,41,81
16284491,14,84
16285439,58,82
16286440,98,80
16287439,29,83
16288443,13,81
16289441,186,80
16289628,480,82
16290109,69,84
16290179,186,86
16290366,33,85
16291255,88,88
16292446,191,80
16292638,42,81
16292681,31,83
16293446,66,82
16294445,55,84
16295443,172,80
16295616,14,86
16295631,104,87
16296445,51,81
16296497,21,85
16297458,689,82
16298148,32,83
16298443,100,80
16299439,73,84
16300452,12,81
16301456,158,80
16301615,57,82
16301673,157,86
16302444,31,83
16303452,20,85
16304465,179,80
16304645,41,81
16304687,14,84
16305436,622,82
16307465,158,80
16307624,30,83
16307655,153,86
16308452,41,81
16309439,64,82
16309505,70,84
16310448,104,80
16310553,19,85
16312443,19,81
16312463,30,83
16313465,162,80
16313629,57,82
16313687,13,86
16314448,15,84
16316449,178,80
16316628,41,81
16317466,696,82
16318163,60,83
16318224,19,85
16319466,158,80
16319625,69,84
16319695,154,86
16320439,42,81
16321442,58,82
16322449,97,80
16322547,31,83
16324439,27,81
16324467,14,84
16324482,10,85
16325465,159,80
16325625,480,82
16326106,153,86
16327442,30,83
16328439,186,80
16328626,41,81
16329443,72,82
16329516,71,84
16331446,172,80
16331619,13,86
16331633,19,85
16332446,47,81
16332494,31,83
16333445,716,82
16334439,108,80
16334548,69,84
16336442,17,81
16337447,187,80
16337635,62,82
16337698,31,83
16337730,169,86
16338439,23,85
16339442,15,84
16340442,185,80
16340628,41,81
16341254,178,40
16341435,487,82
16341924,55,72
16342444,37,83
16343101,80,88
16343459,158,80
16343618,153,86
16344458,42,81
16344501,71,84
16345451,57,82
16345509,19,85
16346424,113,80
16347452,30,83
16348439,13,81
16349466,172,80
16349639,744,82
16350384,75,84
16350460,153,86
16352440,195,80
16352636,41,81
16352678,32,83
16352711,19,85
16353439,70,82
16354440,15,84
16355443,165,80
16355609,13,86
16356446,42,81
16357439,64,82
16357504,29,83
16358442,159,80
16359439,13,37
16359453,14,84
16359468,10,85
16360442,42,81
16361446,121,80
16361568,480,82
16362049,201,86
16362440,29,83
16364465,177,80
16364643,41,81
16364685,71,84
16365439,66,82
16366442,22,85
16367440,171,80
16367612,32,83
16367645,13,86
16368439,42,81
16369458,57,82
16369516,14,84
16370483,112,80
16372439,20,81
16372460,29,83
16373471,163,80
16373635,617,82
16374253,167,86
16374421,13,37
16374437,104,84
16374542,33,85
16376458,179,80
16376638,41,81
16377449,65,82
16377515,30,83
16379465,158,80
16379624,14,84
16379639,14,86
16380458,42,81
16380501,10,85
16381439,684,82
16382440,104,80
16382545,29,83
16384450,13,81
16384464,69,84
16385440,176,80
16385617,61,82
16385679,158,86
16387439,13,37
16387453,31,83
16387486,18,85
16388453,182,80
16388636,41,81
16389450,69,82
16389520,14,84
16391254,88,88
16391449,158,80
16391608,14,86
16392449,40,81
16392490,30,83
16393439,478,82
16394456,97,80
16394554,72,84
16394627,19,85
16395439,92,87
16396439,13,81
16397440,178,80
16397619,57,82
16397677,30,83
16397708,154,86
16399452,14,84
16400448,180,80
16400629,41,81
16401439,72,82
16401512,10,85
16402463,30,83
16403458,163,80
16403622,14,86
16404439,48,81
16404488,14,84
16405451,686,82
16406451,144,80
16407438,30,83
16408458,13,81
16408472,19,85
16409471,158,80
16409630,58,82
16409689,71,84
16409761,165,86
16412440,190,80
16412631,42,81
16412674,31,83
16413439,486,82
16414442,120,84
16415442,172,80
16415615,153,86
16415770,19,85
16416445,42,81
16417449,58,82
16417508,30,83
16418442,97,80
16419439,15,84
16420438,14,81
16421439,172,80
16421612,700,82
16422313,123,38
16422439,30,83
16422470,67,86
16422538,19,85
16424443,201,80
16424645,41,81
16424687,71,84
16425451,70,82
16427442,177,80
16427620,31,83
16427652,14,86
16428443,55,81
16429445,494,82
16429940,69,84
16430010,19,85
16430443,97,80
16432442,19,81
16432462,31,83
16433447,171,80
16433619,58,82
16433678,153,86
16434442,15,84
16436439,192,80
16436632,41,81
16436674,10,85
16437442,73,82
16437516,28,83
16439440,172,80
16439613,14,84
16439628,14,86
16440452,41,81
16441254,89,88
16441439,614,82
16442439,104,80
16442544,28,83
16443452,19,85
16444449,13,81
16444463,71,84
16445440,175,80
16445616,61,82
16445678,158,86
16447452,31,83
16448438,187,80
16448626,41,81
16449458,65,82
16449524,13,84
16450452,10,85
16451439,165,80
16451606,13,86
16452439,47,81
16452487,30,83
16453452,686,82
16454449,97,80
16454547,72,84
16456443,13,81
16457439,185,80
16457625,57,82
16457683,32,83
16457716,164,86
16457881,19,85
16459452,14,84
16460439,184,80
16460624,41,81
16461439,66,82
16462442,30,83
16463458,163,80
16463622,14,86
16464440,55,81
16464496,14,84
16464511,10,85
16465451,481,82
16466443,97,80
16467439,30,83
16468442,13,81
16469440,199,80
16469640,57,82
16469698,71,84
16469770,165,86
16471452,19,85
16472440,171,80
16472612,42,81
16472655,31,83
16473448,691,82
16474444,72,84
16475458,159,80
16475618,153,86
16476452,41,81
16477441,65,82
16477507,31,83
16478459,97,80
16478557,19,85
16479452,14,84
16480439,13,81
16481440,172,80
16481613,480,82
16482094,153,86
16482440,31,83
16484465,178,80
16484644,41,81
16484686,71,84
16485459,65,82
16485525,19,85
16487465,159,80
16487625,31,83
16487658,13,86
16488443,42,81
16489449,478,82
16489928,69,84
16490440,98,80
16491254,89,88
16492440,26,81
16492467,32,83
16492500,19,85
16493440,176,80
16493617,58,82
16493676,153,86
16494439,15,84
16495439,90,87
16496446,195,80
16496642,41,81
16497442,708,82
16498151,30,83
16499447,178,80
16499627,71,84
16499699,153,86
16499853,31,85
16500442,42,81
16501416,57,82
16502439,103,80
16502543,32,83
16504440,20,81
16504461,14,84
16505442,172,80
16505615,629,82
16506245,163,86
16506432,20,85
16507445,30,83
16508442,184,80
16508627,41,81
16509442,73,82
16509516,71,84
16511455,165,80
16511621,14,86
16512454,47,81
16512502,32,83
16513445,64,82
16513510,11,85
16514442,103,80
16514546,14,84
16516439,13,81
16517471,172,80
16517644,687,82
16518332,30,83
16518363,169,86
16519439,72,84
16520465,165,80
16520632,41,81
16520674,19,85
16521454,65,82
16522443,31,83
16523440,104,80
16523545,13,86
16524458,13,81
16524472,14,84
16525442,57,82
16526442,169,80
16527440,13,37
16527454,30,83
16527485,9,85
16528439,42,81
16529472,158,80
16529631,1263,82
16530895,69,84
16530965,153,86
16532457,188,80
16532646,40,81
16532687,32,83
16533439,70,82
16534439,13,37
16534453,14,84
16534468,19,85
16535451,163,80
16535615,14,86
16536455,41,81
16537439,535,82
16537975,34,83
16538439,102,80
16539440,72,84
16540451,13,81
16541254,90,88
16541440,191,80
16541632,58,82
16541691,153,86
16541845,19,85
16542439,32,83
16544440,183,80
16544624,41,81
16544666,14,84
16545449,65,82
16547440,114,80
16547555,30,83
16547586,13,86
16548458,13,81
16548472,10,85
16549458,687,82
16550146,72,84
16550439,159,80
16552439,48,81
16552488,31,83
16553440,172,80
16553613,57,82
16553671,154,86
16554442,14,84
16555463,20,85
16556439,184,80
16556624,41,81
16557453,78,82
16557532,32,83
16559466,143,80
16559610,14,84
16559625,13,86
16560442,13,81
16561442,483,82
16562446,172,80
16562619,30,83
16562650,19,85
16564438,49,81
16564488,71,84
16565447,171,80
16565620,68,82
16565689,154,86
16567440,34,83
16568449,203,80
16568654,41,81
16569436,716,82
16570153,71,84
16570225,19,85
16571427,113,80
16571541,154,86
16572439,19,81
16572459,31,83
16573439,58,82
16574458,159,80
16574618,14,84
16576441,49,81
16576491,10,85
16577470,158,80
16577629,58,82
16577688,29,83
16577718,14,86
16579460,30,84
16580458,178,80
16580637,41,81
16581452,489,82
16582443,30,83
16583440,111,80
16583552,153,86
16583706,19,85
16584458,13,81
16584472,71,84
16585439,58,82
16586442,159,80
16587447,44,83
16588439,42,81
16589442,193,80
16589636,57,82
16589694,14,84
16589709,14,86
16590442,11,85
16591254,227,72
16592446,193,80
16592640,40,81
16592682,27,83
16593435,839,82
16594433,69,84
16595442,158,80
16595601,153,86
16595755,90,87
16596443,13,81
16597445,71,82
16597517,32,83
16597550,19,85
16598365,73,40
16598441,163,80
16598605,37,88
16599452,14,84
16600442,41,81
16601465,158,80
16601624,57,82
16601683,13,86
16602442,30,83
16604463,177,80
16604641,42,81
16604684,13,84
16604698,11,85
16605452,488,82
16607440,110,80
16607551,61,83
16607613,169,86
16608452,12,81
16609451,57,82
16609509,71,84
16610451,159,80
16611452,19,85
16612440,49,81
16612490,31,83
16613465,158,80
16613624,57,82
16613682,14,86
16614439,15,84
16616438,186,80
16616625,42,81
16617442,506,82
16617950,29,83
16618439,20,85
16619457,126,80
16619584,69,84
16619654,154,86
16620442,13,81
16621439,58,82
16622439,165,80
16622605,31,83
16624438,49,81
16624488,14,84
16625471,159,80
16625631,57,82
16625689,14,86
16625704,10,85
16627439,30,83
16628439,184,80
16628624,41,81
16629458,490,82
16629949,71,84
16631440,104,80
16631545,200,86
16632440,26,81
16632467,31,83
16632499,19,85
16633439,58,82
16634439,165,80
16634605,14,84
16636439,42,81
16637472,158,80
16637632,57,82
16637690,30,83
16637721,13,86
16639439,13,37
16639453,14,84
16639468,10,85
16640439,195,80
16640635,42,81
16641254,139,72
16641442,705,82
16642341,91,40
16642436,30,83
16642467,69,88
16643450,101,80
16643552,189,86
16644458,13,81
16644472,75,84
16645445,57,82
16646450,167,80
16646618,19,85
16647451,35,83
16648439,42,81
16649472,163,80
16649636,58,82
16649695,13,84
16649709,14,86
16652445,191,80
16652637,40,81
16652678,30,83
16653449,693,82
16654143,19,85
16654439,70,84
16655458,97,80
16655556,201,86
16656451,13,81
16657439,64,82
16657504,32,83
16658445,158,80
16659451,14,84
16660449,41,81
16660491,10,85
16661464,172,80
16661637,57,82
16661695,14,86
16662442,30,83
16664441,179,80
16664621,41,81
16664663,14,84
16665442,497,82
16667440,127,80
16667568,30,83
16667599,200,86
16667800,19,85
16668439,13,81
16669439,64,82
16669504,71,84
16670439,159,80
16672441,49,81
16672491,29,83
16673465,158,80
16673624,617,82
16674242,163,86
16674432,13,37
16674446,71,84
16674518,19,85
16676458,177,80
16676636,42,81
16677458,66,82
16677525,31,83
16679459,97,80
16679557,14,84
16679572,14,86
16680451,13,81
16681445,695,82
16682141,19,85
16682443,165,80
16682609,30,83
16684458,42,81
16684501,69,84
16685440,172,80
16685613,57,82
16685671,154,86
16687452,31,83
16688439,199,80
16688639,41,81
16688681,10,85
16689473,488,82
16689962,72,84
16691254,89,88
16691439,104,80
16691544,154,86
16692439,20,81
16692460,31,83
16693451,58,82
16694449,158,80
16694608,14,84
16695439,14,39
16695454,19,85
16695474,93,87
16696439,42,81
16697448,178,80
16697627,687,82
16698315,29,83
16698346,170,86
16699443,71,84
16700439,184,80
16700624,41,81
16701442,66,82
16702449,30,83
16702480,19,85
16703439,104,80
16703544,13,86
16704449,12,81
16704462,14,84
16705439,479,82
16706439,159,80
16707439,31,83
16708442,41,81
16709440,184,80
16709626,57,82
16709684,69,84
16709754,165,86
16709920,19,85
16712440,201,80
16712642,40,81
16712683,30,83
16713439,68,82
16714444,14,84
16715462,97,80
16715560,14,86
16716439,20,81
16716460,10,85
16717458,702,82
16718161,30,83
16718443,162,80
16719439,72,84
16720442,42,81
16721440,171,80
16721612,58,82
16721671,153,86
16722443,31,83
16723452,19,85
16724440,190,80
16724631,42,81
16724674,14,84
16725439,486,82
16727439,111,80
16727551,29,83
16727581,154,86
16728446,14,81
16729443,65,82
16729509,71,84
16730442,165,80
16730609,19,85
16732439,48,81
16732488,31,83
16733443,183,80
16733627,848,82
16734476,69,84
16734546,154,86
16736442,186,80
16736629,42,81
16737446,78,82
16737525,30,83
16737556,19,85
16739466,97,80
16739564,14,84
16739579,14,86
16740439,13,81
16741254,88,88
16741439,478,82
16742451,163,80
16742615,29,83
16744440,55,81
16744496,71,84
16744568,19,85
16745464,159,80
16745624,58,82
16745683,153,86
16747442,32,83
16748446,184,80
16748631,42,81
16749445,713,82
16750159,72,84
16751442,111,80
16751554,154,86
16751709,19,85
16752445,20,81
16752466,30,83
16753447,62,82
16754458,163,80
16754622,14,84
16756438,43,81
16757440,178,80
16757619,480,82
16758100,30,83
16758131,153,86
16758432,20,85
16759452,71,84
16760458,179,80
16760638,41,81
16761443,64,82
16762439,32,83
16763439,108,80
16763548,14,86
16764452,13,81
16764466,14,84
16765451,699,82
16766151,19,85
16766439,162,80
16767442,28,83
16768414,57,81
16769463,167,80
16769631,58,82
16769690,73,84
16769764,166,86
16772440,116,80
16772557,40,81
16772598,31,83
16772630,10,85
16773442,478,82
16774439,72,84
16775450,177,80
16775628,154,86
16776440,42,81
16777440,72,82
16777513,32,83
16778451,159,80
16779458,14,84
16779473,19,85
16780440,42,81
16781465,158,80
16781624,482,82
16782107,153,86
16782444,29,83
16784497,112,80
16784610,42,81
16784653,71,84
16785439,60,82
16786444,19,85
16787465,189,80
16787655,31,83
16787687,14,86
16788417,57,81
16789439,74,82
16789514,14,84
16790452,159,80
16791254,88,88
16792439,61,81
16792501,29,83
16793476,159,80
16793636,616,82
16794253,164,86
16794418,14,37
16794435,71,84
16794507,19,85
16795439,90,87
16796468,120,80
16796589,42,81
16797449,58,82
16797508,31,83
16799465,178,80
16799644,14,84
16799659,13,86
16800439,95,81
16800535,10,85
16801439,66,82
16802449,158,80
16802608,30,83
16804449,73,81
16804523,14,84
16805465,158,80
16805624,687,82
16806312,169,86
16807439,13,37
16807453,30,83
16807484,18,85
16808471,97,80
16808569,41,81
16809442,72,82
16809515,71,84
16811438,200,80
16811639,14,86
16812440,47,81
16812488,30,83
16813445,58,82
16814442,172,80
16814615,14,84
16814630,10,85
16816439,55,81
16817468,159,80
16817628,480,82
16818109,30,83
16818140,153,86
16819446,72,84
16820464,120,80
16820585,42,81
16821445,65,82
16821511,19,85
16822439,32,83
16823442,185,80
16823628,13,86
16824474,41,81
16824516,29,84
16825442,80,82
16826442,159,80
16827439,30,83
16828467,51,81
16828519,24,85
16829442,183,80
16829626,700,82
16830327,84,84
16830412,159,86
16832441,127,80
16832569,41,81
16832611,33,83
16833449,59,82
16834439,15,84
16835466,180,80
16835647,14,86
16835662,20,85
16836442,74,81
16837437,65,82
16837503,30,83
16838439,159,80
16839439,15,84
16840439,74,81
16841254,178,40
16841436,172,80
16841609,483,82
16842093,155,86
16842249,57,72
16842433,13,37
16842447,29,83
16842477,19,85
16842750,80,88
16844497,112,80
16844610,42,81
16844653,72,84
16845439,58,82
16847465,178,80
16847644,31,83
16847677,13,86
16848417,57,81
16849440,79,82
16849520,14,84
16849535,10,85
16850451,159,80
16852476,55,81
16852532,28,83
16853461,163,80
16853625,478,82
16854104,153,86
16854440,72,84
16856465,144,80
16856610,41,81
16856652,19,85
16857460,64,82
16857525,32,83
16859453,211,80
16859665,14,84
16859680,14,86
16860442,37,81
16861448,68,82
16862439,165,80
16862605,30,83
16863452,10,85
16864448,65,81
16864514,14,84
16865440,172,80
16865613,684,82
16866298,170,86
16867442,30,83
16868439,104,80
16868544,74,81
16869439,65,82
16869505,71,84
16870442,19,85
16871459,178,80
16871638,14,86
16872433,56,81
16872490,32,83
16873445,66,82
16874439,169,80
16874609,14,84
16876442,44,81
16877439,199,80
16877639,493,82
16878133,30,83
16878164,157,86
16878323,19,85
16879439,76,84
16880439,122,80
16880562,42,81
16881446,58,82
16882439,32,83
16883458,180,80
16883639,13,86
16884440,69,81
16884510,14,84
16884525,10,85
16885451,618,82
16886451,159,80
16887445,29,83
16888442,57,81
16889447,190,80
16889639,57,82
16889697,69,84
16889767,165,86
16891264,100,88
16891449,20,85
16892440,110,80
16892551,40,81
16892592,31,83
16893439,58,82
16894452,14,84
16895466,182,80
16895649,13,86
16895663,105,87
16896439,76,81
16897443,707,82
16898151,32,83
16898458,179,80
16898638,20,85
16899452,72,84
16900442,41,81
16901440,171,80
16901612,58,82
16901671,156,86
16902439,30,83
16904440,110,80
16904551,41,81
16904593,14,84
16905443,494,82
16905939,19,85
16907446,192,80
16907639,28,83
16907668,154,86
16908446,42,81
16909443,64,82
16909508,71,84
16910445,158,80
16912440,54,81
16912495,31,83
16912527,10,85
16913446,171,80
16913618,481,82
16914100,167,86
16914448,71,84
16916458,129,80
16916588,56,81
16917439,64,82
16917504,32,83
16919440,207,80
16919648,14,84
16919663,14,86
16919678,19,85
16920439,42,81
16921451,66,82
16922450,158,80
16922610,29,83
16924449,41,81
16924491,14,84
16925465,182,80
16925648,794,82
16926443,153,86
16926597,19,85
16927451,30,83
16928458,96,80
16928556,73,81
16929439,71,82
16929512,70,84
16931458,175,80
16931634,14,86
16932449,41,81
16932491,63,83
16933449,488,82
16933938,19,85
16934458,159,80
16934618,69,84
16936443,41,81
16937440,178,80
16937619,58,82
16937678,31,83
16937710,154,86
16939439,15,84
16940466,129,80
16940596,56,81
16940653,10,85
16941254,90,88
16941442,57,82
16942442,29,83
16943439,188,80
16943628,18,86
16944451,42,81
16944494,18,84
16945438,991,34
16946432,163,80
16946596,444,82
16947439,13,37
16947453,32,83
16947486,18,85
16948439,42,81
16949441,188,80
16949630,58,82
16949689,75,84
16949765,166,86
16952447,114,80
16952562,40,81
16952604,29,83
16953438,678,82
16954447,13,37
16954461,84,84
16954546,19,85
16955447,186,80
16955634,153,86
16956458,42,81
16957442,65,82
16957508,31,83
16958442,170,80
16959452,14,84
16960439,42,81
16961472,158,80
16961631,686,82
16962318,111,38
16962432,31,83
16962464,68,86
16962533,19,85
16964465,129,80
16964595,56,81
16964652,71,84
16965452,57,82
16967459,182,80
16967642,32,83
16967675,13,86
16968458,74,81
16968533,10,85
16969439,72,82
16969512,14,84
16970439,158,80
16972441,47,81
16972489,62,83
16973465,158,80
16973624,481,82
16974106,153,86
16974435,72,84
16975439,20,85
16976439,103,80
16976543,42,81
16977442,65,82
16977508,31,83
16979440,192,80
16979633,14,84
16979648,14,86
16980439,42,81
16981439,58,82
16982440,172,80
16982613,29,83
16982643,11,85
16984438,49,81
16984488,14,84
16985465,159,80
16985625,687,82
16986313,169,86
16987439,30,83
16988446,105,80
16988552,73,81
16989439,75,82
16989515,71,84
16989587,19,85
16991254,89,88
16991442,185,80
16991628,14,86
16992446,47,81
16992494,31,83
16993445,501,82
16994439,170,80
16994610,73,84
16995441,90,87
16996438,49,81
16996488,19,85
16997440,186,80
16997627,57,82
16997685,32,83
16997718,168,86
16999443,13,84
17000439,103,80
17000543,74,81
17001442,715,82
17002444,29,83
17003465,188,80
17003654,154,86
17003809,19,85
17004449,41,81
17004491,103,84
17005444,67,82
17006439,158,80
17007442,31,83
17008439,42,81
17009472,158,80
17009631,473,82
17010105,69,84
17010175,153,86
17010436,19,85
17012440,142,80
17012583,54,81
17012638,32,83
17013446,58,82
17014439,19,84
17015439,188,80
17015628,14,86
17016442,41,81
17017444,86,82
17017531,37,83
17017569,10,85
17018445,159,80
17019442,15,84
17020445,42,81
17021448,185,80
17021634,608,82
17022243,166,86
17022432,30,83
17024440,116,80
17024557,42,81
17024600,103,84
17024704,19,85
17025439,60,82
17027465,166,80
17027632,30,83
17027663,13,86
17028451,42,81
17029439,682,82
17030122,69,84
17030440,158,80
17031452,19,85
17032439,47,81
17032487,31,83
17033460,162,80
17033624,57,82
17033682,157,86
17034452,13,84
17036442,111,80
17036554,76,81
17037439,69,82
17037509,29,83
17038452,10,85
17039466,178,80
17039645,14,84
17039660,13,86
17040439,42,81
17041254,89,88
17041439,478,82
